"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","doJOZc","W4Efsd 7","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Grupo+M%C3%A9dico+SG/data=!4m7!3m6!1s0x95bcb522bb3d212d:0x88c347b7a1bb84ac!8m2!3d-34.5808983!4d-58.4052762!16s%2Fg%2F11j5h_ldqy!19sChIJLSE9uyK1vJURrIS7obdHw4g?authuser=0&hl=es-419&rclk=1","Grupo Médico SG","4.5","(24)","Oficina médica","·","·","Av. Cnel. Díaz 2760 Planta Baja, Departamento ""B","Cerrado","⋅ Abre a las 9 a.m.","011 4802-6672","http://www.grupomedicosg.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente atención de todo el equipo","medico","y la administración."""
"https://www.google.com/maps/place/Centro+M%C3%A9dico+Emergencias-+Palermo/data=!4m7!3m6!1s0x95bcca83a1f6cb77:0x2b03aa6d3fc1a4a3!8m2!3d-34.5891307!4d-58.4089511!16s%2Fg%2F11c5bjqv1w!19sChIJd8v2oYPKvJURo6TBP22qAys?authuser=0&hl=es-419&rclk=1","Centro Médico Emergencias- Palermo","3.3","(104)","Clínica ambulatoria","·","·","Billinghurst 1871","Cerrado","⋅ Abre a las 8 a.m.","0800-888-3637","http://www.emergencias.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Los lugares donde me he hecho estudios son muy buenos y eficientes.""","",""
"https://www.google.com/maps/place/Sanatorio+Los+Arcos/data=!4m7!3m6!1s0x95bcb59003dca6b7:0x5d707472e25e3e44!8m2!3d-34.5809531!4d-58.4295925!16s%2Fg%2F11cm02ff22!19sChIJt6bcA5C1vJURRD5e4nJ0cF0?authuser=0&hl=es-419&rclk=1","Sanatorio Los Arcos","3.1","(1,654)","Hospital privado","·","·","Av. Juan Bautista Justo 909","Abierto las 24 horas","","011 4778-4500","http://www.sanatoriodelosarcos.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pero el personal","medico","muy maleducado y no saben lo que es la empatia."""
"https://www.google.com/maps/place/EXEA+SALUD+Centro+Medico/data=!4m7!3m6!1s0x95bcca77c14dcbe9:0xdc1e3c107586c206!8m2!3d-34.5970404!4d-58.3983153!16s%2Fg%2F11f2w5vh25!19sChIJ6ctNwXfKvJURBsKGdRA8Htw?authuser=0&hl=es-419&rclk=1","EXEA SALUD Centro Medico","3.2","(47)","Centro médico","·","·","Cerrado","⋅ Abre a las 9 a.m.","Marcelo Torcuato de Alvear 2163 3 A","011 5263-7407","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Desagradable el trato de la recepcionista.""","",""
"https://www.google.com/maps/place/Sanatorio+Mater+Dei+-+Consultorios+Externos/data=!4m7!3m6!1s0x95bcb564ca565bcd:0xc187e89f123758c1!8m2!3d-34.5781757!4d-58.4057527!16s%2Fg%2F11c61t05c5!19sChIJzVtWymS1vJURwVg3Ep_oh8E?authuser=0&hl=es-419&rclk=1","Sanatorio Mater Dei - Consultorios Externos","4.7","(3,216)","Centro médico","·","·","Castex 3360","Cerrado","⋅ Abre a las 8 a.m.","011 4809-5533","http://www.sanatoriomaterdei.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente atención de todo el staff","médico","y no"
"https://www.google.com/maps/place/Dra.+SILVINA+C.+MECCA+CLINICA+MEDICA/data=!4m7!3m6!1s0x95bcb75687c543ad:0x5959c8b1eb96d83b!8m2!3d-34.5978347!4d-58.3700549!16s%2Fg%2F11b6_nvqty!19sChIJrUPFh1a3vJURO9iW67HIWVk?authuser=0&hl=es-419&rclk=1","Dra. SILVINA C. MECCA CLINICA MEDICA","","","Clínica ambulatoria","·","Av. Córdoba 111","","","","011 4768-9472","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Alquiler+de+Consultorios+Medicos+Palermo/data=!4m7!3m6!1s0x95bcb59b37ebeb8d:0xd88e482c43fddf93!8m2!3d-34.5794231!4d-58.4247229!16s%2Fg%2F1v9gwng9!19sChIJjevrN5u1vJURk9_9QyxIjtg?authuser=0&hl=es-419&rclk=1","Alquiler de Consultorios Medicos Palermo","3.8","(46)","Oficina médica","·","·","Fray Justo Sta. María de Oro 2494 1425","Cerrado","⋅ Abre a las 10 a.m.","011 15-2494-5840","https://consultoriosmedicospalermo.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Dr",". Ramón excelente"
"https://www.google.com/maps/place/Centro+de+Especialidades+M%C3%A9dicas+Baires/data=!4m7!3m6!1s0x95bccb6f9330bfcf:0x85fcd37b3297ad1d!8m2!3d-34.60385!4d-58.3805416!16s%2Fg%2F11q1b8pk_y!19sChIJz78wk2_LvJURHa2XMnvT_IU?authuser=0&hl=es-419&rclk=1","Centro de Especialidades Médicas Baires","","","Centro de salud","·","·","","","Av. Corrientes 980 Piso 8° - Departamento A","011 15-3914-1147","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/M%C3%A9dico+Agust%C3%ADn+Izaguirre/data=!4m7!3m6!1s0x95bcca9130d4b277:0x614b183a7cb91191!8m2!3d-34.5858944!4d-58.3944135!16s%2Fg%2F11g9vnr0wz!19sChIJd7LUMJHKvJURkRG5fDoYS2E?authuser=0&hl=es-419&rclk=1","Médico Agustín Izaguirre","5.0","(8)","Grupo médico","·","·","Av. Pueyrredón 2446","","","","http://www.kynet.com.ar/","","Sitio web","","Indicaciones","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy buen","médico",", atento, dedicado a sus pacientes."""
"https://www.google.com/maps/place/Ramiro+M+Larrea/data=!4m7!3m6!1s0x95bccac0356871ad:0x58b7540bb3deb0b!8m2!3d-34.6032365!4d-58.393224!16s%2Fg%2F11bbrlp2s7!19sChIJrXFoNcDKvJURC-s9u0B1iwU?authuser=0&hl=es-419&rclk=1","Ramiro M Larrea","4.7","(16)","Médico","·","Lavalle 1844","","","","011 4371-9964","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Consultorio+medico/data=!4m7!3m6!1s0x95bccb6df22da5a1:0x48ecbfbe401556e6!8m2!3d-34.6029511!4d-58.4221982!16s%2Fg%2F11mttwfvts!19sChIJoaUt8m3LvJUR5lYVQL6_7Eg?authuser=0&hl=es-419&rclk=1","Consultorio medico","3.0","(2)","Seguridad y salud ocupacional","·","Av. Corrientes 4081 Piso 2B","","","","011 4862-8471","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Consultorios+Av.+de+Mayo/data=!4m7!3m6!1s0x95bccad052bb8c6b:0x99b7c105f9f91415!8m2!3d-34.6088194!4d-58.3802669!16s%2Fg%2F11cs2wkt60!19sChIJa4y7UtDKvJURFRT5-QXBt5k?authuser=0&hl=es-419&rclk=1","Consultorios Av. de Mayo","3.6","(39)","Médico","·","·","Av. de Mayo 975 Piso 3","Cerrado","⋅ Abre a las 9 a.m. del lun","011 4345-0609","http://www.consultoriosavmayo.com.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Además,  siempre con buena onda y resolviendo todas nuestras inquietudes.""","",""
"https://www.google.com/maps/place/Grupo+Medico+Libertador/data=!4m7!3m6!1s0x95bcb516804acb79:0x8ae3de2450ef1a3!8m2!3d-34.5759066!4d-58.4205013!16s%2Fg%2F11pxksrs2p!19sChIJectKgBa1vJURo_EOReI9rgg?authuser=0&hl=es-419&rclk=1","Grupo Medico Libertador","2.5","(13)","Oficina médica","·","·","Av. Cerviño 4449 Piso 9 Dto B","Cerrado","⋅ Abre a las 9 a.m.","011 5809-1930","http://www.grupolibertador.com/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Me atendí con el","dr","."""
"https://www.google.com/maps/place/Consultorios+M%C3%A9dicos+Doctora+CASASCO/data=!4m7!3m6!1s0x95bcca90d2c14d0d:0x652191d92d86ab86!8m2!3d-34.596443!4d-58.4007709!16s%2Fg%2F11c6vwr8xl!19sChIJDU3B0pDKvJURhquGLdmRIWU?authuser=0&hl=es-419&rclk=1","Consultorios Médicos Doctora CASASCO","","","Centro médico","·","·","Cerrado","⋅ Abre a las 10 a.m.","Marcelo Torcuato de Alvear 2345 PISO 3. B","011 7128-4506","","","Indicaciones","","","","·","","","",""
"https://www.google.com/maps/place/Alfa+Centro+M%C3%A9dico+-+Medicina+Laboral/data=!4m7!3m6!1s0x95bccac5dafe2981:0x3870d27db6ef34e!8m2!3d-34.6041183!4d-58.3850364!16s%2Fg%2F1vv2tfc7!19sChIJgSn-2sXKvJURTvNu2ycNhwM?authuser=0&hl=es-419&rclk=1","Alfa Centro Médico - Medicina Laboral","3.4","(162)","Médico especializado en medicina laboral","·","Av. Corrientes 1296 EP","·","Cerrado","⋅ Abre a las 8 a.m.","011 4382-5650","http://www.alfacentromedico.com/","","Sitio web","","Indicaciones","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""El","médico","que hace la revisión completa, PALABRAS MAYORES."""
"https://www.google.com/maps/place/Stanisich+de+Zothner,+Elizabeth+Medica+Clinica/data=!4m7!3m6!1s0x95bccad011de37b3:0x66c7de840938428a!8m2!3d-34.6086463!4d-58.3824159!16s%2Fg%2F11bbrn1r6c!19sChIJszfeEdDKvJURikI4CYTex2Y?authuser=0&hl=es-419&rclk=1","Stanisich de Zothner, Elizabeth Medica Clinica","5.0","(1)","Médico","·","Av. Rivadavia 1128","","","","011 4381-8444","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Centro+Medico+Salguero/data=!4m7!3m6!1s0x95bcca623989254d:0xd3906cf2dc49527e!8m2!3d-34.603334!4d-58.4206026!16s%2Fg%2F11bbrng599!19sChIJTSWJOWLKvJURflJJ3PJskNM?authuser=0&hl=es-419&rclk=1","Centro Medico Salguero","4.0","(3)","Centro médico","·","Av. Corrientes 3978","","","","011 4864-7883","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/IADT+-+Consultorios+Externos/data=!4m7!3m6!1s0x95bcca911de9f79b:0xac25523a2af07d94!8m2!3d-34.5960341!4d-58.4020987!16s%2Fg%2F11gbl4358n!19sChIJm_fpHZHKvJURlH3wKjpSJaw?authuser=0&hl=es-419&rclk=1","IADT - Consultorios Externos","2.7","(117)","Hospital","·","·","Marcelo Torcuato de Alvear 2439","","","011 4965-6500","https://www.iadt.com/inicio/","","Sitio web","","Indicaciones","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lo operó al día siguiente el mismo","Doctor","y su equipo con total éxito ."""
"https://www.google.com/maps/place/Consultorio+Scalabrini+Ortiz+3355/data=!4m7!3m6!1s0x95bcb57ba9b0bf7d:0x254011b90317ea57!8m2!3d-34.5785132!4d-58.4086952!16s%2Fg%2F11dxdfrd07!19sChIJfb-wqXu1vJURV-oXA7kRQCU?authuser=0&hl=es-419&rclk=1","Consultorio Scalabrini Ortiz 3355","3.2","(19)","Asesor médico","·","·","Cerrado","⋅ Abre a las 9 a.m.","Raúl Scalabrini Ortiz 3355 Dto 4to I","011 15-7610-7509","","","Indicaciones","","","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy buena atención, lo recomiendo🫶🏻""","",""
"https://www.google.com/maps/place/Dr.+Enrique+Darderes,+M%C3%A9dico+general+y+familiar/data=!4m7!3m6!1s0x95bcb52cd64047d9:0xd59e952738b77543!8m2!3d-34.588625!4d-58.3831671!16s%2Fg%2F11fwmcssl6!19sChIJ2UdA1iy1vJURQ3W3OCeVntU?authuser=0&hl=es-419&rclk=1","Dr. Enrique Darderes, Médico general y familiar","","","Médico de medicina general","·","Libertad 1684","","","","","https://www.doctoraliar.com/enrique-darderes/medico-general-y-familiar/cabildo?utm_source=google&utm_medium=gmb&utm_campaign=110557&utm_content=website","","Sitio web","","Indicaciones","","","","","",""
"https://www.google.com/maps/place/Medico+Cl%C3%ADnico+Dr.+Gerardo+Lucarielo/data=!4m7!3m6!1s0x95bcd2e3be3d222b:0x2d751baf693bf5d4!8m2!3d-34.6049408!4d-58.3710959!16s%2Fg%2F11b7qbrl6d!19sChIJKyI9vuPSvJUR1PU7aa8bdS0?authuser=0&hl=es-419&rclk=1","Medico Clínico Dr. Gerardo Lucarielo","","","Médico de medicina general","·","25 de Mayo 250 Departamento 1","","","","011 5110-7018","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Jorge+M+Bernaciak/data=!4m7!3m6!1s0x95bccab9194ca8b1:0x2ad10ca561055b55!8m2!3d-34.5962726!4d-58.3870242!16s%2Fg%2F1tf6sz_l!19sChIJsahMGbnKvJURVVsFYaUM0So?authuser=0&hl=es-419&rclk=1","Jorge M Bernaciak","5.0","(15)","Médico","·","Uruguay 1061","","","","011 4816-7329","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente","médico","."""
"https://www.google.com/maps/place/CV+Medicina+Integral/data=!4m7!3m6!1s0x95bcca904961aa07:0xc1bcf3cc35da8124!8m2!3d-34.5960817!4d-58.4042528!16s%2Fg%2F11c2k_m037!19sChIJB6phSZDKvJURJIHaNczzvME?authuser=0&hl=es-419&rclk=1","CV Medicina Integral","5.0","(5)","Médico","·","·","C1425BPB, Gral. Lucio Norberto Mansilla 2577","Cerrado","⋅ Abre a las 12:30 p.m.","011 4961-5375","https://cvmedicinaintegral.com.ar/","","Sitio web","","Indicaciones","","·","","","",""
"https://www.google.com/maps/place/Sistema+M%C3%A9dico/data=!4m7!3m6!1s0x95bcca92ac6f3373:0xdcf887fc486b415f!8m2!3d-34.6041432!4d-58.4054997!16s%2Fg%2F11hyl5qtx4!19sChIJczNvrJLKvJURX0FrSPyH-Nw?authuser=0&hl=es-419&rclk=1","Sistema Médico","3.4","(37)","Médico especializado en medicina laboral","·","Av. Pueyrredón 524","·","Cerrado","⋅ Abre a las 7:20 a.m.","011 4961-7876","https://sistema-medico.com.ar/","","Sitio web","","Indicaciones","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Todo muy bien excepto el último","médico","que atiende súper lento"""
"https://www.google.com/maps/place/Gabriel+Freiria+M%C3%A9dico+Clinico/data=!4m7!3m6!1s0x95bcca965d81bba7:0x36f48fd3a162c952!8m2!3d-34.5955001!4d-58.3968428!16s%2Fg%2F1tdfpg80!19sChIJp7uBXZbKvJURUsliodOP9DY?authuser=0&hl=es-419&rclk=1","Gabriel Freiria Médico Clinico","","","Médico","·","Av. Sta. Fe 2059","","","","011 4825-4007","","","Indicaciones","","","","","","","",""
"https://www.google.com/maps/place/Clinica+Dr+Lantos/data=!4m7!3m6!1s0x95bcb5906e0c6df1:0x58acfd42277ef49c!8m2!3d-34.5798211!4d-58.4294613!16s%2Fg%2F11g6rn1c68!19sChIJ8W0MbpC1vJURnPR-J0L9rFg?authuser=0&hl=es-419&rclk=1","Clinica Dr Lantos","4.3","(8)","Hospital","·","·","","","Humboldt 2355","","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""La revisión con el","doctor","fue rápida, perfecto"""
"https://www.google.com/maps/place/Consultorios+Av.+de+Mayo/data=!4m7!3m6!1s0x95bccad052bb8c6b:0x99b7c105f9f91415!8m2!3d-34.6088194!4d-58.3802669!16s%2Fg%2F11cs2wkt60!19sChIJa4y7UtDKvJURFRT5-QXBt5k?authuser=0&hl=es-419&rclk=1","Consultorios Av. de Mayo","3.6","(39)","Médico","·","·","Av. de Mayo 975 Piso 3","Cerrado","⋅ Abre a las 9 a.m. del lun","011 4345-0609","","","","","Indicaciones","","·","","","",""
"https://www.google.com/maps/place/Alfa+Centro+M%C3%A9dico+-+Medicina+Laboral/data=!4m7!3m6!1s0x95bccac5dafe2981:0x3870d27db6ef34e!8m2!3d-34.6041183!4d-58.3850364!16s%2Fg%2F1vv2tfc7!19sChIJgSn-2sXKvJURTvNu2ycNhwM?authuser=0&hl=es-419&rclk=1","Alfa Centro Médico - Medicina Laboral","3.4","(162)","Médico especializado en medicina laboral","·","Av. Corrientes 1296 EP","·","Cerrado","⋅ Abre a las 8 a.m.","011 4382-5650","","","","","Indicaciones","","","","","",""
"https://www.google.com/maps/place/Stanisich+de+Zothner,+Elizabeth+Medica+Clinica/data=!4m7!3m6!1s0x95bccad011de37b3:0x66c7de840938428a!8m2!3d-34.6086463!4d-58.3824159!16s%2Fg%2F11bbrn1r6c!19sChIJszfeEdDKvJURikI4CYTex2Y?authuser=0&hl=es-419&rclk=1","Stanisich de Zothner, Elizabeth Medica Clinica","5.0","(1)","Médico","·","Av. Rivadavia 1128","","","","011 4381-8444","https://www.iadt.com/inicio/","","Indicaciones","","Sitio web","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lo operó al día siguiente el mismo","Doctor","y su equipo con total éxito ."""
"https://www.google.com/maps/place/Centro+Medico+Salguero/data=!4m7!3m6!1s0x95bcca623989254d:0xd3906cf2dc49527e!8m2!3d-34.603334!4d-58.4206026!16s%2Fg%2F11bbrng599!19sChIJTSWJOWLKvJURflJJ3PJskNM?authuser=0&hl=es-419&rclk=1","Centro Medico Salguero","4.0","(3)","Centro médico","·","Av. Corrientes 3978","","","","011 4864-7883","","","Indicaciones","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy buena atención, lo recomiendo🫶🏻""","",""
"https://www.google.com/maps/place/IADT+-+Consultorios+Externos/data=!4m7!3m6!1s0x95bcca911de9f79b:0xac25523a2af07d94!8m2!3d-34.5960341!4d-58.4020987!16s%2Fg%2F11gbl4358n!19sChIJm_fpHZHKvJURlH3wKjpSJaw?authuser=0&hl=es-419&rclk=1","IADT - Consultorios Externos","2.7","(117)","Hospital","·","·","Marcelo Torcuato de Alvear 2439","","","011 4965-6500","https://www.iadt.com/inicio/","","Sitio web","","Indicaciones","","","","","",""
"https://www.google.com/maps/place/Consultorio+Scalabrini+Ortiz+3355/data=!4m7!3m6!1s0x95bcb57ba9b0bf7d:0x254011b90317ea57!8m2!3d-34.5785132!4d-58.4086952!16s%2Fg%2F11dxdfrd07!19sChIJfb-wqXu1vJURV-oXA7kRQCU?authuser=0&hl=es-419&rclk=1","Consultorio Scalabrini Ortiz 3355","3.2","(19)","Asesor médico","·","·","Cerrado","⋅ Abre a las 9 a.m.","Raúl Scalabrini Ortiz 3355 Dto 4to I","011 15-7610-7509","","","Indicaciones","","","","·","","","",""
"https://www.google.com/maps/place/Dr.+Enrique+Darderes,+M%C3%A9dico+general+y+familiar/data=!4m7!3m6!1s0x95bcb52cd64047d9:0xd59e952738b77543!8m2!3d-34.588625!4d-58.3831671!16s%2Fg%2F11fwmcssl6!19sChIJ2UdA1iy1vJURQ3W3OCeVntU?authuser=0&hl=es-419&rclk=1","Dr. Enrique Darderes, Médico general y familiar","","","Médico de medicina general","·","Libertad 1684","","","","","","","","","Indicaciones","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente","médico","."""
"https://www.google.com/maps/place/Medico+Cl%C3%ADnico+Dr.+Gerardo+Lucarielo/data=!4m7!3m6!1s0x95bcd2e3be3d222b:0x2d751baf693bf5d4!8m2!3d-34.6049408!4d-58.3710959!16s%2Fg%2F11b7qbrl6d!19sChIJKyI9vuPSvJUR1PU7aa8bdS0?authuser=0&hl=es-419&rclk=1","Medico Clínico Dr. Gerardo Lucarielo","","","Médico de medicina general","·","25 de Mayo 250 Departamento 1","","","","011 5110-7018","https://cvmedicinaintegral.com.ar/","","Indicaciones","","Sitio web","","","","","",""
"https://www.google.com/maps/place/Jorge+M+Bernaciak/data=!4m7!3m6!1s0x95bccab9194ca8b1:0x2ad10ca561055b55!8m2!3d-34.5962726!4d-58.3870242!16s%2Fg%2F1tf6sz_l!19sChIJsahMGbnKvJURVVsFYaUM0So?authuser=0&hl=es-419&rclk=1","Jorge M Bernaciak","5.0","(15)","Médico","·","Uruguay 1061","","","","011 4816-7329","https://sistema-medico.com.ar/","","Indicaciones","","Sitio web","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente","médico","."""
"https://www.google.com/maps/place/CV+Medicina+Integral/data=!4m7!3m6!1s0x95bcca904961aa07:0xc1bcf3cc35da8124!8m2!3d-34.5960817!4d-58.4042528!16s%2Fg%2F11c2k_m037!19sChIJB6phSZDKvJURJIHaNczzvME?authuser=0&hl=es-419&rclk=1","CV Medicina Integral","5.0","(5)","Médico","·","·","C1425BPB, Gral. Lucio Norberto Mansilla 2577","Cerrado","⋅ Abre a las 12:30 p.m.","011 4961-5375","","","","","Indicaciones","","·","","","",""
"https://www.google.com/maps/place/Sistema+M%C3%A9dico/data=!4m7!3m6!1s0x95bcca92ac6f3373:0xdcf887fc486b415f!8m2!3d-34.6041432!4d-58.4054997!16s%2Fg%2F11hyl5qtx4!19sChIJczNvrJLKvJURX0FrSPyH-Nw?authuser=0&hl=es-419&rclk=1","Sistema Médico","3.4","(37)","Médico especializado en medicina laboral","·","Av. Pueyrredón 524","·","Cerrado","⋅ Abre a las 7:20 a.m.","011 4961-7876","","","","","Indicaciones","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Todo muy bien excepto el último","médico","que atiende súper lento"""
"https://www.google.com/maps/place/Gabriel+Freiria+M%C3%A9dico+Clinico/data=!4m7!3m6!1s0x95bcca965d81bba7:0x36f48fd3a162c952!8m2!3d-34.5955001!4d-58.3968428!16s%2Fg%2F1tdfpg80!19sChIJp7uBXZbKvJURUsliodOP9DY?authuser=0&hl=es-419&rclk=1","Gabriel Freiria Médico Clinico","","","Médico","·","Av. Sta. Fe 2059","","","","011 4825-4007","https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjK6aKYhK-PAxWqZ0gAHfxsDlcYABABGgJjZQ&co=1&ase=2&gclid=Cj0KCQjw_L_FBhDmARIsAItqgt4MD-AGmY3_SLgBssClVEy8_J6lh_0GLeuRq6WS9AZ4Q4e2_wW7z9MaAqokEALw_wcB&ohost=www.google.com&cid=CAESuAHg9pUOcA7u8JQSrzh7wBJ8JYQv6C2hCqv1jTEN3FqRsSTPBj_20HtKEOGn9WovwBceh4d3USwzbrSLDKRj-KDuvCYPGfw4o0XTKOkLGZmWT0P2Z4nsj_9Bwdqn659wXwYlobS5yBpexQX0sZpUrTgsTi7ctRwM33__0rCtV8Pktx4NCu7pvFtOfpI9Ixmks--GDXuZD1wplzU7M9wIoojuA_eVgZVUAhx2iSaitISe32n-neIa4zUO&category=acrcp_v1_40&sig=AOD64_2ft3Df0Tfl5WQb5h8m8UQwMsOY2Q&adurl&q&ctype=99&nis=6","","Indicaciones","","Sitio web","","","","","",""
"https://www.google.com/maps/place/Clinica+Dr+Lantos/data=!4m7!3m6!1s0x95bcb5906e0c6df1:0x58acfd42277ef49c!8m2!3d-34.5798211!4d-58.4294613!16s%2Fg%2F11g6rn1c68!19sChIJ8W0MbpC1vJURnPR-J0L9rFg?authuser=0&hl=es-419&rclk=1","Clinica Dr Lantos","4.3","(8)","Hospital","·","·","","","Humboldt 2355","","https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjK6aKYhK-PAxWqZ0gAHfxsDlcYABAAGgJjZQ&co=1&ase=2&gclid=Cj0KCQjw_L_FBhDmARIsAItqgt5eCus5pVvJWi9XaWwzf8gWMrZCo5RZO7xqepBw_onem5hXZlAn7KsaAlRwEALw_wcB&ohost=www.google.com&cid=CAESuAHg9pUOcA7u8JQSrzh7wBJ8JYQv6C2hCqv1jTEN3FqRsSTPBj_20HtKEOGn9WovwBceh4d3USwzbrSLDKRj-KDuvCYPGfw4o0XTKOkLGZmWT0P2Z4nsj_9Bwdqn659wXwYlobS5yBpexQX0sZpUrTgsTi7ctRwM33__0rCtV8Pktx4NCu7pvFtOfpI9Ixmks--GDXuZD1wplzU7M9wIoojuA_eVgZVUAhx2iSaitISe32n-neIa4zUO&category=acrcp_v1_40&sig=AOD64_0XG4QqJBiMQFJCKxfDLshfCD8xiQ&adurl&q&ctype=99&nis=6","","Indicaciones","","Sitio web","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""La revisión con el","doctor","fue rápida, perfecto"""
"https://www.google.com/maps/place/Centro+M%C3%A9dico+List/data=!4m7!3m6!1s0x95bcca818852fbb5:0x2e32c223dcfbc1fc!8m2!3d-34.5880644!4d-58.4118713!16s%2Fg%2F11bbrhdc7w!19sChIJtftSiIHKvJUR_MH73CPCMi4?authuser=0&hl=es-419&rclk=1","Centro Médico List","4.7","(200)","Centro médico","·","·","Av. Sta. Fe 3312 piso 6°","Cerrado","⋅ Abre a las 9 a.m.","011 4829-0243","https://www.list.ar/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy recomendable la mejor atención en el cuerpo","médico","y administrativo."""
"https://www.google.com/maps/place/Centro+Rossi+-+Sede+Barrio+Parque/data=!4m7!3m6!1s0x95bcb564a2e96321:0x6b21bfea3c375a81!8m2!3d-34.5786141!4d-58.4044218!16s%2Fg%2F1tdqvqm1!19sChIJIWPpomS1vJURgVo3POq_IWs?authuser=0&hl=es-419&rclk=1","Centro Rossi - Sede Barrio Parque","3.3","(94)","Laboratorio de análisis clínicos","·","·","Castex 3293","Cerrado","⋅ Abre a las 7 a.m.","011 4807-4748","http://www.cdrossi.com/","","Sitio web","","Indicaciones","","·","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Fuimos en forma","particular","porque MEDICUS tardaba en dar una solucion."""
"https://www.google.com/maps/place/CEMIBA+Medicina+Laboral./data=!4m7!3m6!1s0x95bcca4f94a97f21:0xee03619116c2e2e5!8m2!3d-34.5970697!4d-58.3973083!16s%2Fg%2F1tg9twk9!19sChIJIX-plE_KvJUR5eLCFpFhA-4?authuser=0&hl=es-419&rclk=1","CEMIBA Medicina Laboral.","2.9","(334)","Centro médico","·","Marcelo Torcuato de Alvear 2089","·","Cerrado","⋅ Abre a las 8 a.m.","011 4827-7700","https://www.cemiba.com.ar/","","Sitio web","","Indicaciones","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""El","médico clínico","fue súper cálido (Daniel)."""
